http://dbpedia.org/resource/Typhoon_Matsa	China	People’s Republic of China	http://sws.geonames.org/1814991/	1330044000						35	105
http://dbpedia.org/resource/Typhoon_Rananim	China	Republic of Nicaragua	http://sws.geonames.org/3617476/	5995928	Departamento de Chinandega	http://sws.geonames.org/3620380/	441300	12.83333	-87.08333	13	-85
http://dbpedia.org/resource/Typhoon_Rananim	China	People’s Republic of China	http://sws.geonames.org/1814991/	1330044000						35	105
http://dbpedia.org/resource/Hurricane_Rina	Belize	Belize	http://sws.geonames.org/3582678/	314522	Belize District	http://sws.geonames.org/3582676/	89247	17.55	-88.41667	17.25	-88.75
http://dbpedia.org/resource/Hurricane_Rina	Belize	Belize	http://sws.geonames.org/3582678/	314522						17.25	-88.75
http://dbpedia.org/resource/Hurricane_Rina	Cuba	Republic of Cuba	http://sws.geonames.org/3562981/	11423000	Provincia de Santiago de Cuba	http://sws.geonames.org/3536725/	1047015	20.2	-75.93333	22	-79.5
http://dbpedia.org/resource/Hurricane_Rina	Cuba	Republic of Cuba	http://sws.geonames.org/3562981/	11423000						22	-79.5
http://dbpedia.org/resource/Typhoon_Herb	China	Republic of Nicaragua	http://sws.geonames.org/3617476/	5995928	Departamento de Chinandega	http://sws.geonames.org/3620380/	441300	12.83333	-87.08333	13	-85
http://dbpedia.org/resource/Typhoon_Herb	China	People’s Republic of China	http://sws.geonames.org/1814991/	1330044000						35	105
http://dbpedia.org/resource/Hurricane_Isidore	Cayman Islands	Cayman Islands	http://sws.geonames.org/3580718/	44270						19.5	-80.66667
http://dbpedia.org/resource/Hurricane_Isidore	Cuba	Republic of Cuba	http://sws.geonames.org/3562981/	11423000	Provincia de Santiago de Cuba	http://sws.geonames.org/3536725/	1047015	20.2	-75.93333	22	-79.5
http://dbpedia.org/resource/Hurricane_Isidore	Cuba	Republic of Cuba	http://sws.geonames.org/3562981/	11423000						22	-79.5
http://dbpedia.org/resource/Hurricane_Lili	Cayman Islands	Cayman Islands	http://sws.geonames.org/3580718/	44270						19.5	-80.66667
http://dbpedia.org/resource/Hurricane_Lili	Cuba	Republic of Cuba	http://sws.geonames.org/3562981/	11423000	Provincia de Santiago de Cuba	http://sws.geonames.org/3536725/	1047015	20.2	-75.93333	22	-79.5
http://dbpedia.org/resource/Hurricane_Lili	Cuba	Republic of Cuba	http://sws.geonames.org/3562981/	11423000						22	-79.5
http://dbpedia.org/resource/Hurricane_Fifi–Orlene	Belize	Belize	http://sws.geonames.org/3582678/	314522	Belize District	http://sws.geonames.org/3582676/	89247	17.55	-88.41667	17.25	-88.75
http://dbpedia.org/resource/Hurricane_Fifi–Orlene	Belize	Belize	http://sws.geonames.org/3582678/	314522						17.25	-88.75
http://dbpedia.org/resource/Hurricane_Michelle	Bermuda	Bermuda	http://sws.geonames.org/3573345/	65365						32.33022	-64.74003
http://dbpedia.org/resource/Hurricane_Michelle	Cayman Islands	Cayman Islands	http://sws.geonames.org/3580718/	44270						19.5	-80.66667
http://dbpedia.org/resource/Hurricane_Michelle	Cuba	Republic of Cuba	http://sws.geonames.org/3562981/	11423000	Provincia de Santiago de Cuba	http://sws.geonames.org/3536725/	1047015	20.2	-75.93333	22	-79.5
http://dbpedia.org/resource/Hurricane_Michelle	Cuba	Republic of Cuba	http://sws.geonames.org/3562981/	11423000						22	-79.5
http://dbpedia.org/resource/Hurricane_Francelia	Belize	Belize	http://sws.geonames.org/3582678/	314522	Belize District	http://sws.geonames.org/3582676/	89247	17.55	-88.41667	17.25	-88.75
http://dbpedia.org/resource/Hurricane_Francelia	Belize	Belize	http://sws.geonames.org/3582678/	314522						17.25	-88.75
http://dbpedia.org/resource/Tropical_Storm_Bilis	China	Republic of Nicaragua	http://sws.geonames.org/3617476/	5995928	Departamento de Chinandega	http://sws.geonames.org/3620380/	441300	12.83333	-87.08333	13	-85
http://dbpedia.org/resource/Tropical_Storm_Bilis	China	People’s Republic of China	http://sws.geonames.org/1814991/	1330044000						35	105
http://dbpedia.org/resource/Hurricane_Fabian	Bermuda	Bermuda	http://sws.geonames.org/3573345/	65365						32.33022	-64.74003
http://dbpedia.org/resource/Hurricane_Lenny	Colombia	Republic of Colombia	http://sws.geonames.org/3686110/	47790000						4	-73.25
